stkcd,year,应收账款净额,其他应收款净额,存货净额,固定资产净额,实收资本或股本,经营活动产生的现金流量净额,购建固定资产无形资产和其他长期资产支付的现金,销售费用率,管理费用率,财务费用率,无形资产比率,有形资产比率,营业外收入占比,所得税率,长期资本负债率,长期负债权益比率,销售期间费用率TTM,市盈率PETTM,管理费用,上市日期,公司成立日期
600601,1997,-0.24008084285164424,0.1430100713691783,-0.32135678464528095,-0.22327113404383775,-0.5158853662861627,0.10463187387710456,-0.11613280966665943,1.134715484971316,0.14133969618397116,2.469886024500469,-0.3847168049222656,0.3079782928072414,-0.12759818944183005,-0.369141341794031,0.8948608984710122,-0.14319372714592676,1.1373379442726341,-0.2324746335353524,-0.483505645395562,1990-12-19,1985-01-14
600601,1998,-0.26064939811889265,-0.05185917950755374,-0.16913300676672738,-0.23012178817534693,-0.4846111786483079,-0.33603557406777734,-0.2035759889070001,0.1416483930272222,0.08685190229728504,1.498593070517011,1.1056968631544255,-0.5054417893442869,-0.12688012104581534,-0.4895997348139555,0.8948556262007229,-0.14338759969626633,0.2886991362106,0.075800116134293,-0.484933779678768,1990-12-19,1985-01-14
600601,1999,-0.3026042666856076,0.5656188070227586,-0.16047211610308568,-0.2239429404064177,-0.465846666065595,-0.42608288913422465,-0.16740365283950198,0.7263827053846326,0.041671290831374365,-0.013074496205553829,1.4481129484150967,-0.6923215302971223,-0.33662020593175784,-0.49858527980679307,0.8948556262007229,-0.14338759969626633,-0.12000121875047609,0.7162964214399916,-0.3982225922787427,1990-12-19,1985-01-14
600601,2000,-0.20699116956632835,0.6406113321203443,-0.005614034056592364,-0.21822157330002992,-0.465846666065595,-0.18164284336644615,-0.12558066503733772,0.991516601324562,0.029751034972137307,-0.1877042890032118,1.3064330055485363,-0.6149971516805063,2.0565350635362303,0.2820975742580119,0.8948556262007229,-0.14338759969626633,-0.1296293475114639,-0.035806632335301326,-0.37525843603460757,1990-12-19,1985-01-14
600601,2001,0.11875280523407356,0.11474443302424205,-0.03805703957536578,-0.15220934027943034,-0.3532589185121219,0.9636714485389939,0.05081157800479632,0.5952997984362195,0.03190841799758535,-0.1863968393826564,0.42987419656100645,-0.13659940635025317,2.6356700475720314,0.27749233446589877,0.8959500616416267,-0.10253165238651724,-0.25576240459468924,0.06293221156745964,-0.29968846365130347,1990-12-19,1985-01-14
600601,2002,-0.16972852936501767,0.4111179768656577,0.03907709779710576,-0.1386005114983041,-0.3532589185121219,0.28956031745515065,-0.15828123114690226,0.27842381553591605,0.0398182619194151,-0.21837250945058695,0.4932703400538374,-0.17119899259436872,1.7295574903509559,-0.03185192200689009,0.896063561904801,-0.09822337349008287,-0.3374796240154781,-0.2614352247530774,-0.1752270331537712,1990-12-19,1985-01-14
600601,2003,0.2901966989495675,0.43841575899376467,-0.012847167742718964,-0.0641358665502753,-0.28570667321435544,0.06523977391186665,-0.08258128370900383,0.09014995459277474,0.03293918634879318,-0.37762555779780005,0.14926111080591112,0.016550235361136797,0.9168835831612963,-0.32334939445240274,0.8957051939770755,-0.11178098864229975,-0.4760591703356134,-0.18342014415018454,-0.18866869318558166,1990-12-19,1985-01-14
600601,2004,0.16622532485531882,0.3870570649467703,0.08698493415097311,-0.04433205926181838,0.007020395133161451,0.25746980351099336,0.442019194622337,0.03331339845393932,0.0337715359961796,-0.3658016655771253,0.042685271658517876,0.0747159176086089,0.001551540641388944,-0.15661958825131123,0.8972912686224641,-0.05074075470275568,-0.488665620572508,-0.1641092411038961,-0.11425969629397449,1990-12-19,1985-01-14
600601,2005,0.22589770274323592,0.32839424607427714,0.09142878543460894,0.06545835871938775,0.007020395133161451,0.7318640876783649,0.15479274310718183,-0.015017609143464715,0.031526714219895,-0.31026347952135974,-0.02120529583035764,0.10958534464665713,-0.1644889532870863,0.22850986752536437,0.896752178985375,-0.07179477513476834,-0.5005636720951844,-0.3230851058773644,-0.06824436691877737,1990-12-19,1985-01-14
600601,2006,0.2618107415808916,0.2660398167705629,-0.04652590479053681,0.25100844497573455,0.007020395133161451,0.5713391562908836,0.5882022946977858,-0.003411079362969884,0.032370834468355585,-0.30830230509052664,-0.03905949568752403,0.11932959553863144,-0.18836472745457575,0.1652144573748949,0.8978211317865468,-0.029737895082638167,-0.4922228485245502,-0.2721793495274248,-0.024208996893901553,1990-12-19,1985-01-14
600601,2007,0.3029664856135742,-0.168733274701098,0.10945372069617314,0.8202985695008728,0.46312621594067177,0.1513818273009536,1.847784907384663,-0.21596119343477976,0.03900272741642033,-0.2678282124889862,0.33576882931384944,-0.5430396066320863,0.30384551271365745,0.15044572565083048,0.8953770683775378,-0.1240757395429993,-0.5244359470452917,0.23916525402281946,0.12394509406317247,1990-12-19,1985-01-14
600601,2008,0.1434019233113706,-0.2195359183921249,0.036830737512125504,0.9626994421259467,0.46312621594067177,-0.41516188907287926,1.1744455097470807,-0.0558176623031431,0.0561407225803848,-0.13256402239718046,0.32956106136351154,-0.564956675561419,0.47273263492633383,1.1379322591720038,0.8998173451248634,0.05232673987150557,-0.35547904510900197,-0.029094991844581714,0.28515615748435025,1990-12-19,1985-01-14
600601,2009,0.4835976940361638,-0.2698147964741387,0.12110177292370347,1.3192881944935047,0.46312621594067177,0.05994205957651815,0.47624119255870706,0.06456685937050083,0.04899092318505739,-0.16061734360344485,0.21024007031807945,-0.45051419662399034,3.2329747265569906,-0.1561756383998864,0.9009280367324929,0.10010016748434211,-0.3539860757758108,0.5856580934288663,0.23116081500445232,1990-12-19,1985-01-14
