stkcd,year,管理层持股比例,董事会规模,独立董事占比,监事会规模,高管人数,管理层男性占比,管理层平均年龄,处置固定资产无形资产和其他长期资产收回的现金净额,员工人数,董事长持股比例,总经理持股比例,董事长与总经理兼任情况,财务杠杆,经营杠杆,综合杠杆,市盈率PETTM,市盈率母公司PETTM,审计日期,审计意见类型,审计师,境内审计事务所,审计师是否来自国际四大,境内审计费用金额,审计费用合计,董事人数,其中独立董事人数,监管层持股数量,股权性质,上市日期,公司成立日期
2448,2024,0.27059866837128943,0.3571428571428571,0.400486614999641,0.0,0.16666666666666666,0.8094666666666653,1.6944505813040833,-0.043964668658225445,1.3856843867727082,0.19056026365348425,0.01466039004707467,1.0,0.5989478980025941,0.6327628309318831,0.6566208842140998,-0.7205493074436662,-0.6227453858706802,2025-04-24,标准无保留意见,"于建永,黄飞",大华会计师事务所(特殊普通合伙),0.0,2.0767151002283537,2.0987973289576685,0.2272727272727273,0.7978672281743067,1.801951299992188,民营企业,2010-07-16,1990-03-25
2449,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.20833333333333334,1.0,0.3651932144040492,-0.0525952645605749,0.7514441188781917,0.0,0.0,1.0,-4.807550067521648,36.55428408047005,11.11166882958787,4.522557178041204,4.342314907803631,2025-04-17,标准无保留意见,"凌朝晖,李正良",信永中和会计师事务所(特殊普通合伙),0.0,2.076908880707156,2.099277722869588,0.3181818181818182,0.7978672281743067,-0.25527101895054477,地方国有企业,2010-07-16,1981-08-31
2451,2024,0.00018230211105844604,0.2142857142857143,0.40051608763661367,0.0,0.08333333333333334,0.5152,-1.610316005988861,0.0,-0.3807450816241105,0.0002354048964218459,0.0002689979825151315,0.0,8.857851487682817,1.323528165285527,4.619074061251249,3.539301893182186,4.030229056676236,2025-03-24,标准无保留意见,"金建海,田晶",中兴财光华会计师事务所(特殊普通合伙),0.0,2.0769353299141615,2.0990335613432896,0.13636363636363635,0.7978672281743067,-0.2739154059572566,民营企业,2010-07-20,1997-10-05
2452,2024,0.26399109895240974,0.3571428571428571,0.400486614999641,0.0,0.16666666666666666,0.6922666666666667,2.7235530589041104,-0.113124131136454,0.11921305985768103,0.15995762711864428,0.031203765971755254,1.0,-0.15725041263228556,-0.7616060817509873,-0.6410764423259485,-0.6244802947457793,-0.6161387318133114,2025-04-22,标准无保留意见,"周俊杰,李启有",中审华会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.099277722869588,0.2272727272727273,0.7978672281743067,1.861155866081238,民营企业,2010-07-20,1998-04-23
2453,2024,0.05856484721318879,0.2142857142857143,0.40051608763661367,0.0,0.16666666666666666,0.7142666666666654,-0.7557934129816959,1.1998434938234535,-0.28597739640016745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-22,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.13636363636363635,0.7978672281743067,0.34562788756493273,民营企业,2010-07-20,1999-01-13
2454,2024,0.003998885016765914,0.3571428571428571,0.400486614999641,0.0,0.20833333333333334,0.9216000000000001,1.1645853175397844,-0.08669634441580712,0.5659271661783173,0.0,0.002958977807666447,1.0,-0.4566405112227166,0.7459456684655412,0.36360484881515814,-0.3308262138810949,-0.1936794645790428,2025-04-25,标准无保留意见,"许洪磊,孙玉锋",中兴财光华会计师事务所(特殊普通合伙),0.0,2.0773400751897837,2.099468262840694,0.2272727272727273,0.7978672281743067,-0.24216973486149967,外资企业,2010-07-20,2008-04-02
2455,2024,0.19797538803886444,0.2142857142857143,0.40051608763661367,0.0,0.24999999999999997,0.7777333333333333,1.1278316576254965,-0.12728867999046972,0.5441607367099205,0.16701977401129964,0.00013449899125756576,1.0,0.0,8.231434596763462,0.0,0.0,0.15518374161174606,2025-03-18,标准无保留意见,"姚植基,徐剑",北京德皓国际会计师事务所(特殊普通合伙),0.0,2.0767945250988027,2.0990335613432896,0.2272727272727273,1.0203168072979945,1.2596977721669653,民营企业,2010-08-03,2002-07-01
2456,2024,0.010907546954555024,0.2142857142857143,0.40051608763661367,0.0,0.16666666666666666,0.8666666666666668,-0.890556832667413,59.435105767481936,3.2097111762243618,0.0075329566854990685,0.001748486886348355,1.0,40.06646248356091,3.401623702402009,26.11958177070653,10.241923049476197,21.963929930000933,2025-03-31,标准无保留意见,"王树,王兴",中兴华会计师事务所(特殊普通合伙),0.0,2.0782365712821216,2.100434279933811,0.3181818181818182,0.9316940995588037,0.32364855042069535,民营企业,2010-08-03,2001-03-12
2457,2024,0.0007762541503133833,0.3571428571428571,0.400486614999641,0.0,0.20833333333333334,0.7500000000000001,0.49689382909690977,3.101472196289096,0.2615320217664295,0.0,0.0,1.0,0.3694713893571764,-0.5309188107015614,-0.33615771381090376,-0.8066947713298763,-0.7461823794814769,2025-04-22,标准无保留意见,"司建军,祁恪新",信永中和会计师事务所(特殊普通合伙),0.0,2.0767151002283537,2.0991009892621566,0.27272727272727276,0.7978672281743067,-0.2715803931644775,民营企业,2010-08-03,1999-03-01
2458,2024,0.49148531527091854,0.2142857142857143,0.40051608763661367,0.0,0.125,0.5238666666666668,0.1171060099826134,0.26155771946607714,1.7262452909167016,0.4804613935969874,0.0009414929388029604,1.0,0.4795184338508517,0.2988873084157112,0.34969008056788375,-0.5143863125810159,-0.518956292277396,2025-03-26,标准无保留意见,"王丽敏,张敏",和信会计师事务所(特殊普通合伙),0.0,2.0771627515547517,2.0995097198687374,0.18181818181818182,0.9316940995588037,6.818226170860079,民营企业,2010-08-10,1997-04-22
2459,2024,0.0018618338181001295,0.3571428571428571,0.400486614999641,0.0,0.16666666666666666,0.5556000000000001,-0.17998607432453698,11.65656946959514,11.968522394307241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-24,标准无保留意见,"付强,张欣华",毕马威华振会计师事务所(特殊普通合伙),-1.0,2.078047221311079,2.100452694269744,0.2272727272727273,0.7978672281743067,-0.1945953737839987,民营企业,2010-08-10,2000-10-20
2460,2024,0.31475576809760103,0.4285714285714285,0.40050973914605337,0.0,0.37499999999999994,0.6110666666666666,-0.7435421930102672,1.9630226944885878,4.993553788195898,0.22092749529190236,0.0942837928715536,1.0,0.0,0.0,0.0,0.0,0.0,2025-03-28,标准无保留意见,"赵国豪,黄美玉",安永华明会计师事务所(特殊普通合伙),-1.0,2.077945940328845,2.100605749415452,0.3636363636363636,1.0203168072979945,8.00690614617354,民营企业,2010-08-10,2000-03-02
2461,2024,0.0,0.3571428571428571,0.400486614999641,1.0,0.24999999999999997,0.6825333333333333,0.576526758911197,-0.13724278032475015,1.0240267894516535,0.0,0.0,1.0,-1.5679585514179553,-0.2620868891492725,-0.6645458870620088,-0.31968581260244133,-0.317102526584546,2025-03-26,标准无保留意见,"聂铁良,邓集龙,陈泽雄",广东中职信会计师事务所(特殊普通合伙),0.0,2.077152744041186,2.0992669738835614,0.2272727272727273,0.7978672281743067,-0.27495863740717463,地方国有企业,2010-08-18,2002-12-25
2462,2024,0.0004375250665402705,0.3571428571428571,0.400486614999641,4.0,0.20833333333333334,0.4761333333333334,0.22736698972547328,91.79717346450441,0.14097948932607784,0.0,0.0,1.0,1.8456975912866183,-0.8511705615746853,-0.2500870008063492,-0.8707781791111053,-0.4385941149296826,2025-04-25,标准无保留意见,"强桂英,王绪增",立信会计师事务所(特殊普通合伙),0.0,2.0777779959545017,2.100060969976933,0.3181818181818182,0.7978672281743067,-0.27329248939018275,中央国有企业,2010-08-18,2003-11-18
2463,2024,0.0010185395366233178,0.3571428571428571,0.400486614999641,0.0,0.24999999999999997,0.5,4.1722598205255785,1.823493209196033,3.11192967768941,0.0,0.0,1.0,-0.5872176668402526,-0.7334631801813049,-0.722715586657941,-0.19561962677309302,-0.2355745675301486,2025-03-24,标准无保留意见,"王首一,吴丽丽",立信会计师事务所(特殊普通合伙),0.0,2.077172636327738,2.0992883404729246,0.27272727272727276,0.7978672281743067,-0.24945385299432893,外资企业,2010-08-18,1992-04-14
2465,2024,0.002493422422218746,0.2142857142857143,0.40051608763661367,0.0,0.29166666666666663,0.8730666666666668,-0.005406189731675126,-0.026349920496576945,2.2560066973629134,0.0024717514124293818,0.0,1.0,-9.23839113127444,0.0,59.731956211455525,8.29035845916739,16.272142914368043,2025-03-27,标准无保留意见,"吴志辉,陈倩玲",天健会计师事务所(特殊普通合伙),0.0,2.077256466394033,2.0995643407649625,0.3636363636363636,0.9316940995588037,-0.19422399872946683,地方国有企业,2010-08-31,2007-07-20
2466,2024,0.0007762541503133833,0.2857142857142857,0.40052686146094174,0.0,0.20833333333333334,0.29413333333333336,0.5152706590540517,0.15947333762684765,0.5367936375052323,0.0,0.0,1.0,6.100955894683884,-0.13871606815944781,1.625442207564491,0.0,0.0,2025-03-26,标准无保留意见,"方海杰,陈超",毕马威华振会计师事务所(特殊普通合伙),-1.0,2.077810212223934,2.1005355044363103,0.18181818181818182,0.9316940995588037,-0.25834092693323524,民营企业,2010-08-31,1995-10-16
2467,2024,0.00967730174057351,0.2142857142857143,0.40051608763661367,0.0,0.20833333333333334,0.6444,1.3697932520612168,1.9122251949294264,-0.27994976977814984,0.0038841807909604574,0.00443846671149967,0.0,-0.7475837842131751,0.2188327273747439,-0.10516934444501545,2.3518157608005286,2.5429355386245005,2025-03-27,标准无保留意见,"添天,孟元",德勤华永会计师事务所(特殊普通合伙),-1.0,2.0776891499178696,2.099916849645911,0.27272727272727276,0.9316940995588037,-0.07870319089521594,民营企业,2010-09-08,1999-12-16
2468,2024,0.03970304750322557,0.2142857142857143,0.40051608763661367,0.0,0.20833333333333334,0.6190666666666668,-1.5888763710388605,13.843065952835731,2.593553788195898,0.03978342749529195,0.0,1.0,1.5699974403558783,1.1843512860627938,1.488653263256175,-1.1551770026672246,-1.0992053649655893,2025-04-24,标准无保留意见,"赵斌,赵海舟",德勤华永会计师事务所(特殊普通合伙),-1.0,2.078200469155417,2.10039527322621,0.13636363636363635,0.7978672281743067,0.5178258492011394,民营企业,2010-09-08,2001-11-01
2469,2024,0.048258309153800645,0.4285714285714285,0.40050973914605337,0.0,0.20833333333333334,0.7646666666666654,0.3345651644754766,-0.1451460476994013,-0.2471326915027208,0.027071563088512274,0.0,1.0,-0.20602487267977165,-0.666535745388756,-0.5827477065962026,-0.6352299051860486,-0.6237685052074708,2025-03-26,标准无保留意见,"李莉,李婷婷",北京德皓国际会计师事务所(特殊普通合伙),0.0,2.0764284103434343,2.0987973289576685,0.27272727272727276,0.9316940995588037,0.1334914053990664,民营企业,2010-09-08,1994-11-18
2470,2024,0.00013290411967486712,0.3571428571428571,0.4005190031361479,0.0,0.20833333333333334,0.9166666666666666,-0.11566716947453502,2.5835712321512303,1.5517789870238594,0.00011770244821092294,0.0,1.0,13.859943334774973,4.203296470437957,12.233032609108376,2.7222222394844104,2.445116206191685,2025-04-24,标准无保留意见,"刘孟,周龙飞",中兴华会计师事务所(特殊普通合伙),0.0,2.0777902802020916,2.0999527543006398,0.2272727272727273,0.9316940995588037,-0.2692653551856366,地方国有企业,2010-09-08,1998-08-26
2471,2024,0.007884860338940789,0.0714285714285714,0.40050973914605337,2.0,0.20833333333333334,0.7222666666666667,0.6102176138326263,0.12366962443493158,0.196232733361239,0.0010593220338983064,0.0009414929388029604,1.0,0.0,1.2926896383767272,0.0,0.0,0.0,2025-04-14,标准无保留意见,"龚瑞明,武多奇",苏亚金诚会计师事务所(特殊普通合伙),0.0,2.0769981559542336,2.099513749515568,0.3181818181818182,0.9316940995588037,-0.1341584445198162,民营企业,2010-09-10,1996-08-05
2472,2024,0.17441372229154928,0.3571428571428571,0.400486614999641,2.0,0.16666666666666666,0.8431999999999987,-0.5291458435102607,9.606209588202049,2.27208036835496,0.08333333333333344,0.0002689979825151315,1.0,0.2364669850040161,0.3254114022086698,0.2909932387306591,-0.38708706322539843,-0.3742045230510232,2025-04-23,标准无保留意见,"陈素素,朱俊峰",天健会计师事务所(特殊普通合伙),0.0,2.0774834065632755,2.0997504467528394,0.3181818181818182,0.9316940995588037,1.6646300692073608,民营企业,2010-09-10,2005-08-25
2474,2024,0.22879150166365378,0.3571428571428571,0.400486614999641,0.0,0.29166666666666663,0.6490666666666668,1.1615225125469257,-0.17597773886682555,-0.23675177898702385,0.2026836158192093,0.23160726294552822,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-16,标准无保留意见,"林庆瑜,林震霆",致同会计师事务所(特殊普通合伙),0.0,2.076711779759533,2.0987937686916296,0.27272727272727276,0.9316940995588037,1.5953724185928146,民营企业,2010-09-15,1993-10-22
2475,2024,0.00276746366013241,0.2142857142857143,0.40051608763661367,0.0,0.20833333333333334,0.40746666666666675,-0.7772330479316966,51.25974892431798,92.60946002511511,0.0,0.0,0.0,-0.31788132077636777,0.5136873420811826,0.24567151443945312,-0.5500666535467755,-0.48602259199309145,2025-04-25,标准无保留意见,"强桂英,张晔华",立信会计师事务所(特殊普通合伙),0.0,2.077965992175877,2.1001421727721947,0.27272727272727276,0.9316940995588037,0.06637546292628509,民营企业,2010-09-15,2004-05-24
2476,2024,0.0,0.3571428571428571,0.400486614999641,2.0,0.08333333333333334,0.6049333333333334,-1.157020867045993,0.1867307152701581,-0.37505232314776055,0.0,0.0,1.0,-0.8483190199210933,-0.29758605437689967,-0.4884946738530751,0.41278080759001984,0.32419999655978127,2025-04-18,标准无保留意见,"刘均山,尉蓝戈",致同会计师事务所(特殊普通合伙),0.0,2.0766284388730063,2.0989609660675157,0.5454545454545454,1.0841958752168617,-0.2745290715160319,民营企业,2010-09-15,1996-05-03
2478,2024,0.3069214818926958,0.2142857142857143,0.40051608763661367,0.0,0.125,0.6666666666666666,1.0451359228183525,0.6347875695403048,0.10749267475931353,0.28825329566855024,0.01775386684599868,1.0,-1.7096569194241693,-0.26540568385376545,-0.7059810541504637,-1.0423393117721755,-0.982856109693977,2025-03-27,标准无保留意见,"王亚明,王晓竹",公证天业会计师事务所(特殊普通合伙),0.0,2.0761327378072822,2.098398950470006,0.18181818181818182,0.7978672281743067,3.347259394161132,民营企业,2010-09-21,1999-12-25
2479,2024,0.003494319819062214,0.3571428571428571,0.400486614999641,2.0,0.37499999999999994,0.6410666666666667,-1.5153690512102864,23.25145299920777,0.19824194223524488,0.0,0.0,1.0,1.6844488380098317,0.60658971758609,1.0175382010600913,-0.8603407569186544,-0.6589690962080209,2025-04-14,标准无保留意见,"沈佳盈,叶思思",天健会计师事务所(特殊普通合伙),0.0,2.0779075104158617,2.1001777515024784,0.2272727272727273,0.7978672281743067,-0.23553766706814713,地方国有企业,2010-09-21,2003-12-15
2480,2024,0.0029485896285388656,0.3571428571428571,0.400486614999641,2.0,0.16666666666666666,0.6296,-0.5046434035674034,-0.18246926063605448,-0.040184177480117204,0.0,0.0013449899125756578,1.0,0.0,17.071380946895115,0.0,0.0,0.0,2025-04-24,标准无保留意见,"邱晓波,蒲艳",上会会计师事务所(特殊普通合伙),0.0,2.07720912230903,2.0995081022635254,0.2272727272727273,0.7978672281743067,-0.24528332049033597,地方国有企业,2010-09-21,2001-03-28
2481,2024,0.14687669438050802,0.3571428571428571,0.400486614999641,0.0,0.125,0.5238666666666668,-2.5720367737460297,-0.18165618068447253,-0.253495186270406,0.1441854990583806,0.0008069939475453946,1.0,-0.6045173305559729,3.710505596884632,2.3871824023837553,1.3995965223946627,1.1691426723149423,2025-04-24,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.27272727272727276,0.7978672281743067,2.088628464226458,地方国有企业,2010-09-21,1992-09-10
2482,2024,0.0007668450090974633,0.2857142857142857,0.40050273065845815,0.0,0.29166666666666663,0.7575999999999986,-0.042159849645963206,-0.18211585120212795,-0.23105902051067392,0.0,0.001075991930060526,1.0,0.0,0.0,0.0,0.0,0.0,2025-04-18,标准无保留意见,"胡兵,蒋凯",中审众环会计师事务所(特殊普通合伙),0.0,2.076180943336667,2.0988825026118763,0.5909090909090908,1.0203168072979945,-0.2296240942526477,地方国有企业,2010-09-29,2008-08-26
2483,2024,0.0021535171957936436,0.3571428571428571,0.400486614999641,0.0,0.16666666666666666,0.8431999999999987,0.10179198501832815,-0.13812188827708863,0.5203850983675178,0.0,0.0024209818426361835,1.0,-0.0012621693425245528,-0.7192234020391493,-0.5724228663582738,-1.0741093715878243,-0.9143886891413682,2025-04-18,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.3181818181818182,0.7978672281743067,-0.2500517166649658,地方国有企业,2010-09-29,2003-09-25
2484,2024,0.05540925647789969,0.2142857142857143,0.40051608763661367,0.0,0.24999999999999997,0.6862666666666667,1.0206334828754953,0.04102556689722317,0.9664294683968188,0.027071563088512274,0.005379959650302631,1.0,-0.1770479359559393,-0.3375023204702187,-0.33319142187685014,-0.45923550355857967,-0.4596913799430041,2025-04-03,标准无保留意见,"杨林,王玮,崔爱萍",天衡会计师事务所(特殊普通合伙),0.0,2.0774834065632755,2.0997792207818367,0.13636363636363635,0.7978672281743067,0.33976397563477717,外资企业,2010-09-29,2002-08-09
2485,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.08333333333333334,0.5,-1.5919391760317172,6.265146707423484,-0.4915864378401005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-03,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.3636363636363636,1.0203168072979945,-0.27495863740717463,民营企业,2010-10-15,2003-12-17
2486,2024,0.0068569116611015505,0.3571428571428571,0.400486614999641,0.0,0.16666666666666666,0.4509333333333333,-0.9793781774602723,-0.07052046901180405,-0.153034742570113,0.0024717514124293818,0.002151983860121052,1.0,-1.0157991826791537,3.1272548852240227,1.745870086241364,2.5178255243006054,2.384781018768271,2025-04-03,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.27272727272727276,0.7978672281743067,-0.19689577583926282,民营企业,2010-10-15,2001-01-20
2487,2024,0.016791788642460864,0.2142857142857143,0.40051608763661367,0.0,0.08333333333333334,0.394,-0.581213528388834,0.9472394549802304,0.12959397237337797,0.014241996233521676,0.002824478816408881,1.0,0.2068015922751692,-0.5973639458320184,-0.42883289367585703,-0.2734640243579145,-0.29796514477964087,2025-04-10,标准无保留意见,"熊宇,汪百元",立信会计师事务所(特殊普通合伙),0.0,2.0769353299141615,2.0993295493789907,0.13636363636363635,0.7978672281743067,-0.13526620290323949,民营企业,2010-10-15,2001-07-25
2488,2024,0.1187127824359561,0.3571428571428571,0.400486614999641,0.0,0.20833333333333334,0.9110666666666666,-0.691474508131694,0.5016598320789767,0.11050648807032232,0.11876177024482125,0.13570948217888384,0.0,14.551462086374752,-0.4120558202168325,3.5218587571504836,15.66673861232964,14.067895422302426,2025-04-25,标准无保留意见,"许安平,汪春燕",天健会计师事务所(特殊普通合伙),0.0,2.0778662708012545,2.1001716646061657,0.2272727272727273,0.7978672281743067,1.2664683289352945,民营企业,2010-10-21,1996-06-24
2489,2024,0.1850754554318384,0.2857142857142857,0.40050273065845815,0.0,0.125,0.5294666666666653,-0.042159849645963206,36.18366514653886,3.367099204688154,0.07309322033898315,0.06052454606590459,1.0,-0.5624332506597709,-0.34486574699443157,-0.4431229157220178,-0.7516890023535674,-0.7202153013501407,2025-04-18,标准无保留意见,"耿振,马晓英",天健会计师事务所(特殊普通合伙),0.0,2.0773400751897837,2.0996891987164923,0.3636363636363636,1.0203168072979945,4.961319386474357,民营企业,2010-10-21,2001-06-18
2490,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.29166666666666663,0.8518666666666667,-0.1462952194031077,-0.14596683118246434,-0.07501046462955212,0.0,0.0,0.0,0.0,5.720678060797217,0.0,0.0,0.0,2025-03-28,标准无保留意见,"胡乃忠,宋立新",致同会计师事务所(特殊普通合伙),0.0,2.0773634525333913,2.0997678504628534,0.5454545454545454,1.0841958752168617,-0.27495863740717463,地方国有企业,2010-10-21,2001-12-30
2491,2024,0.053542718089191595,0.3571428571428571,0.400486614999641,0.0,0.20833333333333334,0.8333333333333334,-0.9395617125531298,0.23081814903413225,0.11586437840100461,0.053554613935969934,0.0,1.0,27.660785369427263,0.7220933237908036,10.514947386290281,1.8218610884513462,1.5521833501694904,2025-04-25,标准无保留意见,"邱平,施利华",天衡会计师事务所(特殊普通合伙),0.0,2.0769353299141615,2.0993784037892205,0.27272727272727276,0.7978672281743067,0.5840837338063631,民营企业,2010-10-21,1999-04-22
2492,2024,0.02774402901779151,0.2142857142857143,0.40051608763661367,0.0,0.125,0.4285333333333333,0.6439084687540556,-0.14643071084618678,-0.26220175805776474,0.0011770244821092295,0.03039677202420986,1.0,0.8652391501981512,0.8777829973849569,0.9531339276340918,-0.16238391299872065,-0.21790847251173479,2025-04-17,标准无保留意见,"刘明学,张静峰",北京德皓国际会计师事务所(特殊普通合伙),0.0,2.0758635612084433,2.0978855767735767,0.13636363636363635,0.7978672281743067,-0.1283892211853797,民营企业,2010-11-02,2000-11-07
2493,2024,0.09714467848376394,0.3571428571428571,0.400486614999641,0.0,0.125,0.5556000000000001,1.023696287868352,52.25628566673031,5.86990372540812,0.07474105461393606,0.0,1.0,32.98674280872398,2.8622741981022,20.03656401539434,0.3118378316697653,3.079376097983575,2025-04-24,标准无保留意见,"贾川,徐海泓",天健会计师事务所(特殊普通合伙),0.0,2.0786479312258783,2.100879565335664,0.2272727272727273,0.7978672281743067,12.555637573662112,民营企业,2010-11-02,2007-06-18
2494,2024,0.37630566536154036,0.2142857142857143,0.40051608763661367,0.0,0.125,0.28200000000000003,0.6745365186826283,0.0,-0.16341565508580996,0.37653013182674244,0.0,1.0,0.5730690133013228,1.2316429167907736,1.1269121749754853,1.2398780921652288,1.0739902862052821,2025-04-15,标准无保留意见,"邱俊洲,廖惠平",政旦志远(深圳)会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0989609660675157,0.13636363636363635,0.7978672281743067,1.5770897567497228,民营企业,2010-11-02,2000-10-27
2495,2024,0.29533765291324654,0.0714285714285714,0.40050973914605337,0.0,0.08333333333333334,0.7333333333333333,0.9011840881540635,-0.15693801011499892,-0.43599832565927166,0.2018596986817328,0.025285810356422363,1.0,-1.3586061413806203,3.76212837408308,1.9562659566626532,2.747858849143767,2.0462600490346405,2025-04-23,标准无保留意见,"黄恺,纪道希",众华会计师事务所(特殊普通合伙),0.0,2.0764284103434343,2.0991009892621566,0.18181818181818182,0.9316940995588037,4.529062725272791,民营企业,2010-11-02,2001-07-25
2496,2024,0.33931597895645565,0.3571428571428571,0.400486614999641,0.0,0.16666666666666666,0.6190666666666668,-0.5168946235388321,7.438931577483552,-0.4045207199665132,0.33839453860640345,0.3866845998655016,0.0,0.0,0.0,0.0,0.0,0.0,2025-04-20,带有解释性说明的无保留意见,"闾力华,张春洋",天健会计师事务所(特殊普通合伙),0.0,2.076610139176389,2.099019476328194,0.2272727272727273,0.7978672281743067,6.39769530842248,民营企业,2010-11-09,1999-01-08
2497,2024,0.12791257025982167,0.3571428571428571,0.400486614999641,0.0,0.3333333333333333,0.7333333333333333,1.314662762189787,11.71025270807623,1.2410213478442864,0.12005649717514139,0.0018829858776059209,1.0,0.6331323865592198,2.5279307016564734,2.1956099772837434,1.4600002969724135,0.5512982407976391,2025-04-20,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.3181818181818182,0.9316940995588037,1.729246076268442,民营企业,2010-11-09,2001-12-25
2498,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.37499999999999994,0.9333333333333335,0.4264493142611924,-0.17251516427266655,0.5029719547928003,0.0,0.0,1.0,0.07450329664510025,-0.7500523784595905,-0.5776603372370154,-0.6499890763302054,-0.651757783164039,2025-04-20,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.2272727272727273,0.7978672281743067,-0.27495863740717463,民营企业,2010-11-09,2007-12-28
2500,2024,0.04808894461191409,0.5,0.4004989573076194,9.0,0.41666666666666663,0.7979999999999986,0.5612127339469117,2.6472461256825683,0.47752197572205946,0.007944915254237298,0.001075991930060526,1.0,0.0,0.0,0.0,-0.08282882625909531,-0.1581622027267958,2025-04-24,标准无保留意见,"顾珺,俞溜",安永华明会计师事务所(特殊普通合伙),-1.0,2.0769353299141615,2.099277722869588,0.3181818181818182,0.9316940995588037,0.0,地方国有企业,2010-11-15,1988-07-28
2501,2024,0.0,0.3571428571428571,0.400486614999641,0.0,0.125,0.7460000000000001,0.3437535794540486,8.582295753678835,-0.34390958560066975,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2025-04-24,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.45454545454545453,0.7978672281743067,-0.27495863740717463,民营企业,2010-11-17,2001-11-13
2506,2024,0.0015760311536665659,0.3571428571428571,0.400486614999641,0.0,0.08333333333333334,0.9110666666666666,0.0037822252468968937,3.283603540921098,1.515613227291754,0.0,0.000537995965030263,1.0,23.117964288551335,1.8017999089122176,11.800486489746413,7.324700399889267,6.570391659509858,2025-04-24,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.27272727272727276,0.7978672281743067,-0.15470013201787167,民营企业,2010-11-18,2003-06-26
2507,2024,0.006801632956458023,0.4285714285714285,0.40050973914605337,0.0,0.24999999999999997,0.7646666666666654,0.009907835232610124,0.530964613816229,0.4085391377145249,0.0,0.00255548083389375,1.0,-0.9993645021492198,-0.8401230341662757,-0.8920640522496246,-0.5438109494331398,-0.5430678035095606,2025-03-27,标准无保留意见,"王荣华,周文华",信永中和会计师事务所(特殊普通合伙),0.0,2.0765091383941403,2.098576572237225,0.3181818181818182,1.0203168072979945,-0.17258871318075686,地方国有企业,2010-11-23,1988-04-30
2508,2024,0.01890061241747889,0.3571428571428571,0.400486614999641,2.0,0.20833333333333334,0.9166666666666666,0.7051645686112009,-0.16532470387178264,1.2115529510255336,0.007415254237288145,0.002958977807666447,1.0,-0.9347290749093098,-0.8747507173312123,-0.9005465750273068,-0.8218224745050264,-0.8012901417715835,2025-03-27,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.2272727272727273,0.7978672281743067,-0.04202894157234985,民营企业,2010-11-23,2000-11-07
2510,2024,0.015899096369600473,0.0714285714285714,0.40050973914605337,0.0,0.125,0.6364000000000001,-0.4954549885888314,-0.05281603625723478,0.5789870238593554,0.015772128060263676,0.018022864828513813,0.0,4.148344616362304,0.7266799458248548,2.0169981036281235,1.3655723346224478,0.8856375435933544,2025-03-27,标准无保留意见,"李宁,阮喆",立信会计师事务所(特殊普通合伙),0.0,2.0768676718889307,2.0992226078618,0.04545454545454547,0.563974271477764,-0.0644353132373,民营企业,2010-11-25,1996-12-03
2511,2024,0.022454915511792593,0.3571428571428571,0.400486614999641,0.0,0.20833333333333334,0.8666666666666668,0.7174157885826296,-0.007235302697344285,1.5280033486814566,0.0008239171374764606,0.0009414929388029604,0.0,1.4840463560376702,7.283410145125644,6.808099227825963,3.0502442579268116,2.6577198785269873,2025-04-23,标准无保留意见,"任晓英,刘海曼,金宁绩",容诚会计师事务所(特殊普通合伙),0.0,2.0774834065632755,2.0996223904105493,0.3181818181818182,0.9316940995588037,0.11864388993760924,民营企业,2010-11-25,1999-05-28
